title,url,hashtags
Crystal Vulture Flyer: Stealth drone from Samurai X MECH set,https://rebrickable.com/mocs/MOC-197570/Reactorcore/71775-sidebuild-crystal-vulture-flyer-droid,#lego #drone #stealth #moc #flyer
Veritech Valkyrie: Transforming mecha from The Crystal King,https://rebrickable.com/mocs/MOC-197566/Reactorcore/71772-transforming-veritech-dark-crystal-valkyrie,#lego #transform #valkyrie #mecha #crystal
Megazord Sensei: Fusion mech from Ninja Ultra Combo set,https://rebrickable.com/mocs/MOC-197400/Reactorcore/71765-combining-megazord-sensei-ultramech,#lego #megazord #ninja #fusion #mecha
Snake APU Walker: Agile side mech from Ninja Ultra Combo set,https://rebrickable.com/mocs/MOC-197229/Reactorcore/71765-sidebuild-snake-apu-walker-mech,#lego #walker #apu #ninja #mecha
Tauros Hydropump: Demolishing mech from Water Dragon set,https://rebrickable.com/mocs/MOC-197325/Reactorcore/71754-tauros-hydropump-demolisher-mecha,#lego #water #dragon #demolisher #mecha
R-Type Booster: Jet attachment for Water Dragon LEGO set,https://rebrickable.com/mocs/MOC-197323/Reactorcore/71754-sidebuild-r-type-booster-for-water-dragon,#lego #booster #r-type #jet #dragon
Terror Shredder: Fearsome rebuild of Overlord Dragon set,https://rebrickable.com/mocs/MOC-197236/Reactorcore/71742-overlord-terror-shredder-mecha,#lego #shredder #overlord #mecha #terror
Garam Artemis Tank: Standing mech from Exotic Pink Parrot,https://rebrickable.com/mocs/MOC-197226/Reactorcore/31144-standing-tank-garam-artemis-mecha,#lego #tank #parrot #mecha #standing
Spectrum Sentinel: Defense unit from Magical Unicorn set,https://rebrickable.com/mocs/MOC-197222/Reactorcore/31140-spectrum-sentinel-mech,#lego #sentinel #unicorn #defense #spectrum
Hwarang Shield Mecha: Warrior tech from Super Robot set,https://rebrickable.com/mocs/MOC-197228/Reactorcore/31124-hwarang-multimode-shield-mecha,#lego #shield #warrior #hwarang #mecha
Dom Lieben Suit: Gundam-inspired mech from White Rabbit,https://rebrickable.com/mocs/MOC-197218/Reactorcore/31133-dom-lieben-mobile-suit-mecha,#lego #gundam #rabbit #suit #mecha
Osiris Interceptor: Speed demon from Super Robot set,https://rebrickable.com/mocs/MOC-197235/Reactorcore/31124-osiris-interceptor-mecha,#lego #speed #interceptor #osiris #mecha
Chimera Multi Transformer: Shape-shifter from Super Robot,https://rebrickable.com/mocs/MOC-191344/Reactorcore/31124-chimera-multi-transformer-mecha,#lego #transformer #chimera #robot #mecha
Zaku Brutal Suit: Armored unit from Mighty Dinosaurs set,https://rebrickable.com/mocs/MOC-191262/Reactorcore/31058-zaku-brutal-mobile-suit-mecha,#lego #zaku #armor #mobile #brutal
Kampfer Assault Suit: Classic mobile suit from Robobots set,https://rebrickable.com/mocs/MOC-191656/Reactorcore/4099-kampfer-assault-mobile-suit,#lego #kampfer #assault #mobile #suit
Reactorcore's Game Design Portfolio: Explore a massive collection of handcrafted indie game concepts and innovative designs from Finland!,https://rc-game-design-portfolio.pages.dev/,#GameDesign #IndieDev #Portfolio #GameDev #Creative
Reactorcore's Revenue Share System: A fair and transparent payout calculator for indie teams and freelancers. Manage your project's budget with ease!,https://rc-revshare-system.pages.dev/,#GameDev #RevShare #Freelance #ProjectManagement #IndieTeams
Reactorcore's Revshare System on GitHub: The complete open-source solution for project leaders of zero-budget creative teams. Build together fairly!,https://github.com/ReactorcoreGames/Reactorcores-Revshare-System,#OpenSource #GitHub #GameDev #Collaboration #IndieDev @github
Reactorcore's Revenue Share System: Calculate fair payouts and track contributions for your collaborative projects with this free web tool.,https://reactorcoregames.github.io/Reactorcores-Revshare-System/,#GamedevTools #RevShare #Teamwork #IndieGame #Transparency
Reactorcore's Revshare System on Itch.io: The ultimate zero-budget revenue sharing solution for indie developers and creative teams.,https://reactorcore.itch.io/reactorcores-revshare-system,#ItchIo #IndieDev #GameDev #RevShare #Tools @itchio
Reactorcore's Game Design Showcase: A deep dive into innovative game concepts and creative collaborations. See the future of indie gaming!,https://reactorcoregames.github.io/game-design-showcase-portfolio/,#GameDesign #Portfolio #IndieDev #Innovation #GameDev
Reactorcore's Portfolio Source: Explore the code and concepts behind this personal game design showcase on GitHub.,https://github.com/ReactorcoreGames/game-design-showcase-portfolio,#GitHub #GameDev #Portfolio #OpenSource #IndieDeveloper @github
AAL Stealth Sector: Command futuristic naval fleets in covert battleship wars. Master 8 unique warships in this tactical combat experience!,https://rc-game-design-portfolio.pages.dev/projects/AAL-Stealth-Sector.html,#Battleship #IndieDev #GameDesign #Tactical #Stealth
Tactical Arsenal Command: Realistic squad combat with physics-based gameplay. Master strategic positioning and lead your team to victory!,https://rc-game-design-portfolio.pages.dev/projects/AALSW.html,#Tactical #SquadCombat #Physics #Strategy #IndieGame
AAL Superweapon: Unleash total devastation with realistic physics combat and fully destructible environments. Power at your fingertips!,https://rc-game-design-portfolio.pages.dev/projects/AALSuperweapon.html,#Superweapon #Destruction #PhysicsEngine #GameDev #Action
Admiral Wars Beyond: The next evolution of strategic naval warfare. Command advanced fleets and master tactical management in deep space!,https://rc-game-design-portfolio.pages.dev/projects/admiralwars.html,#StrategyGame #FleetCommand #SciFi #Warfare #IndieDev
Astro Industry Freelancer: A peaceful industrial engineering fantasy. Pilot powerful vehicles and shape the universe in this unique sandbox!,https://rc-game-design-portfolio.pages.dev/projects/astro_industry.html,#SpaceIndustry #Engineering #Sandbox #RelaxingGames #GameDesign
Chain Reaction Demolition Punch: Satisfying alien-powered demolition! Play as Wreks and trigger massive chain reactions in this physics puzzler.,https://rc-game-design-portfolio.pages.dev/projects/ChainReactionDemolitionPunch.html,#Demolition #PhysicsGame #IndieDev #Puzzle #ChainReaction
Orbital City Buster: Control an experimental paddle warship and demolish cities with physics-based projectiles. Falling sand meets orbital chaos!,https://rc-game-design-portfolio.pages.dev/projects/City Buster.html,#FallingSand #Physics #Destruction #Arcade #RetroStyle
Collidotron: Experience the mesmerizing beauty of 23rd-century controlled demolition. Spark precision chain reactions in this physics processor!,https://rc-game-design-portfolio.pages.dev/projects/Collidotron.html,#Physics #Demolition #Satisfying #GameDesign #SciFi
Cathartic Dismount: A ragdoll physics destruction game with a twist. Use precognition planning to maximize dynamic damage and chaos!,https://rc-game-design-portfolio.pages.dev/projects/Custom Dismount.html,#Ragdoll #Physics #Destruction #IndieGame #Catharsis
AAL Eradication Wars: Fast-paced Soldat-style mecha warfare! Pilot Type-3 Mechas and take down massive Arms Forts in an apocalyptic setting.,https://rc-game-design-portfolio.pages.dev/projects/EradicationWars.html,#Mecha #Action #IndieDev #Apocalyptic #Soldat
Halberd Suit Wars: Intense space mecha combat featuring physics-based limb destruction and modular armor systems. Build your ultimate war machine!,https://rc-game-design-portfolio.pages.dev/projects/Halberd_Suit_Wars.html,#Mecha #SpaceCombat #Physics #GameDev #Robot
Hazard Mission Team: Lead a settlement crisis response team through procedurally generated disasters. Coordinate your squad to save lives!,https://rc-game-design-portfolio.pages.dev/projects/HazardMissionTeam (2).html,#Strategy #CrisisManagement #Procedural #IndieGame #Tactical
Justice Will Glass Them: Tactical orbital combat meets falling sand physics. Rain down vengeance and obliterate your enemies from the stars!,https://rc-game-design-portfolio.pages.dev/projects/Justice Will Glass Them.html,#FallingSand #OrbitalStrike #SciFi #IndieDev #Strategy
Mafia Takedown: A visceral 2D physics-based vigilante game. Control ragdoll heroes and dismantle organized crime with brutal precision!,https://rc-game-design-portfolio.pages.dev/projects/Mafia_Takedown.html,#Ragdoll #Action #IndieGame #Physics #Vigilante
Megalodon Firefighter: A unique blend of cellular automata physics and light-gun arcade action. Command a time-displaced azure giant today!,https://rc-game-design-portfolio.pages.dev/projects/Megalodon.html,#Arcade #Physics #RetroGaming #IndieDev #Action
Mosh Pit Mayhem: The ultimate heavy metal ragdoll brawler! Dive into intense mosh pits and fight for dominance in this lighthearted chaos.,https://rc-game-design-portfolio.pages.dev/projects/Mosh_Pit_Mayhem.html,#HeavyMetal #Brawler #Ragdoll #Physics #IndieGame
Mutant Love Quest: A post-apocalyptic romance like no other. Navigate social obstacles as a morphing mutant using ragdoll physics!,https://rc-game-design-portfolio.pages.dev/projects/MutantLoveQuest.html,#IndieGame #Romance #Mutant #Physics #PostApocalyptic
Planetary Ring Miner: What happens when Breakout meets Falling Sand physics? Mine exotic asteroid rings and master physics-based destruction!,https://rc-game-design-portfolio.pages.dev/projects/Planetary Ring Miner.html,#FallingSand #Breakout #SpaceGame #IndieDev #Physics
Poo Storm Janitor Powersuit: Step into hazmat boots and clean up absurd workplace disasters with industrial-grade power-suit tech!,https://rc-game-design-portfolio.pages.dev/projects/Poo Storm Janitor Powersuit.html,#Janitor #Comedy #IndieGame #Action #SciFi
Russki Biomonster Neighbourhood: Play as an amorphous flesh monster devouring residents in a gritty Russian apartment building. Pure chaos!,https://rc-game-design-portfolio.pages.dev/projects/RussiBiomonster.html,#Horror #IndieDev #Monster #Physics #Action
Skullhead: Death Journal Vengeance: Embark on a bloody rampage of revenge. A mature action experience following Skullhead's brutal quest!,https://rc-game-design-portfolio.pages.dev/projects/Skullhead.html,#ActionGame #Vengeance #IndieDev #Gory #Skullhead
Stardust Assault: Spectacular particle physics combat in a high-octane twin-stick mecha shooter. Blast through waves of alien foes!,https://rc-game-design-portfolio.pages.dev/projects/StardustAssault.html,#TwinStick #Mecha #BulletHell #IndieGame #Space
Underground Brawl: Visceral hand-to-hand combat powered by advanced ragdoll physics. Feel every hit in this gritty fighting game!,https://rc-game-design-portfolio.pages.dev/projects/Underground Brawl.html,#FightingGame #Ragdoll #Physics #IndieDev #Brawler
Zero Space Robo Derby: Physics-driven robot ship combat where competitive battles transform into cellular automata celebrations!,https://rc-game-design-portfolio.pages.dev/projects/Zero Space Robo Derby.html,#SpaceCombat #Robots #Physics #IndieGame #SciFi
Abyssal Caretaker: Explore the haunting depths of the ocean. A survival action game focused on environmental storytelling and strange creatures.,https://rc-game-design-portfolio.pages.dev/projects/abyssal_caretaker.html,#SurvivalGame #Ocean #Atmospheric #IndieDev #SciFi
Antigrav Deconstruction: A therapeutic brick breaker experience. Find peace in relaxing destruction and zero-gravity physics!,https://rc-game-design-portfolio.pages.dev/projects/antigrav_deconstruction.html,#Relaxing #BrickBreaker #Physics #IndieGame #Zen
Bunkership Exhaust Port Breaker: A tactical demolition take on the brick breaker genre. Command an experimental ship and strike the core!,https://rc-game-design-portfolio.pages.dev/projects/bunkership.html,#Tactical #BrickBreaker #SciFi #IndieDev #Action
Colossal Devastators: Command 20-meter galactic titans in brutal one-on-one combat. Build your giant and fight for dominion over worlds!,https://rc-game-design-portfolio.pages.dev/projects/colossal_devastators.html,#Kaiju #FightingGame #Mecha #IndieGame #Titans
Cyberdungeon Rider: High-speed megacorp agent motocross! Features Zoichi android transformations and electromagnetic combat mechanics.,https://rc-game-design-portfolio.pages.dev/projects/cyberdungeon.html,#Cyberpunk #Motocross #Action #IndieDev #SciFi
Green Steel Commander: A unique turn-based RTS hybrid. Master tactical positioning and physics-based combat in a world of green steel!,https://rc-game-design-portfolio.pages.dev/projects/greensteelcommander.html,#Strategy #RTS #TurnBased #IndieGame #Tactical
Kick Blade: Ultra-accessible arcade action! Play as a cutecore heroine fighting corporate corruption with powerful kicks and utility blades.,https://rc-game-design-portfolio.pages.dev/projects/kickblade.html,#Arcade #Action #Cutecore #IndieDev #Vigilante
Spacelancer: Explore the Andromeda frontier as a freelance pilot. Master ship transformations and modular upgrades in this open-world epic!,https://rc-game-design-portfolio.pages.dev/projects/spacelancer.html,#SpaceSim #OpenWorld #SciFi #IndieGame #Exploration
Starforge Legion: Command transformable mecha in a professional space warfare simulator. Survive the harsh realities of 22nd-century combat!,https://rc-game-design-portfolio.pages.dev/projects/starforge-legion.html,#Mecha #SpaceWarfare #Simulation #IndieDev #SciFi
Thunderstrike Justice: Command a transformable fighter-mech hybrid. Deliver high-speed justice in this intense aerial combat simulator!,https://rc-game-design-portfolio.pages.dev/projects/thunderstrike-justice.html,#Mecha #Dogfight #Action #IndieGame #Transformable
AAL Tile Mechs: Tactical grid-based combat featuring revolutionary Type-3 Mechas. Master the environment to win the war!,https://rc-game-design-portfolio.pages.dev/projects/tile-mechs.html,#Tactical #Mecha #Strategy #IndieDev #GridCombat
Unhinged Lander Heist: A two-stage tactical chaos experience! Combine precision space heists with anomalous materials hooliganism.,https://rc-game-design-portfolio.pages.dev/projects/unhinged_lander_heist_scifi.html,#SpaceHeist #IndieGame #Tactical #Chaos #SciFi
Vector Thunder: High-octane 80s-inspired vehicle combat! Switch between car and motorcycle modes in this transformable pursuit thriller.,https://rc-game-design-portfolio.pages.dev/projects/vectorthunder.html,#80sStyle #VehicleCombat #Retro #IndieDev #Action
Reactorcore Games on Patreon: Get exclusive access to game design blogs - mecha projects - assets - and mods. Support indie innovation!,https://www.patreon.com/cw/ReactorcoreGames,#Patreon #GameDev #Mecha #IndieGame #GameDesign @Patreon
Reactorcore Linktree: Your central hub for game design - 2D/3D art - modding - and AI prompt engineering. Connect with me everywhere!,https://linktr.ee/reactorcore,#Linktree #GameDev #DigitalArt #Modding #AIArt @Linktree
Hire Reactorcore: Professional game designer and developer available for $1600/month. Expert in UX/UI - pixel art - and AI-driven automation!,https://rc-game-design-portfolio.pages.dev/hire_me/hire_me.html,#GamedevJobs #GameDesign #Hiring #PixelArt #Freelance
Reactorcore Games & Tools: Support an indie solodev making custom games - mods - software - assets and digital art,https://buymeacoffee.com/reactorcoregames,#gamedev #solodev #indiegame #software #assets
Reactorcore Shop: Explore a collection of game assets - software utilities - custom mods and creative tools,https://buymeacoffee.com/reactorcoregames/extras,#gamedev #indiedev #gameassets #software #solodev
Deep Pixel Art Skill Tutorial Pack: Learn to create your own game asset packs with curated techniques,https://buymeacoffee.com/reactorcoregames/e/468512,#pixelart #gamedev #tutorial #learnart #gameassets
Super Remixed Cortex Command B23 Legacy (Original Edition): Free Windows PC build featuring 33 action-packed missions,https://buymeacoffee.com/reactorcoregames/e/468516,#freegames #cortexcommand #pcgaming #retro #indiegames
Super Remixed Cortex Command B23 Legacy (MAXIMUM Edition): The expanded build with massive content updates and hours of play,https://buymeacoffee.com/reactorcoregames/e/468523,#cortexcommand #pcgaming #indiegame #modding #classic
16px Seamless Micro Texture Hyperpack: Over 6100 tileable 16x16 pixel art textures and sprites for game developers,https://buymeacoffee.com/reactorcoregames/e/541055,#pixelart #gameassets #gamedev #indiedev #textures
32px Seamless Micro Texture Gigantopack: A massive set of 6220 tileable 32x32 pixel textures for environments and game design,https://buymeacoffee.com/reactorcoregames/e/541057,#gamedev #pixelart #gameassets #textures #3dtexturing
Basic 2D Shapes Primitive 128px: Get 92 clean geometric 2D shapes in dark and bright styles for interface design or prototyping,https://buymeacoffee.com/reactorcoregames/e/541081,#gamedev #uiux #graphicdesign #assets #prototyping
BW Microart 32px Seamless Textures Megapack: Over 1160 grayscale micro-textures designed for retro scaling and coloring,https://buymeacoffee.com/reactorcoregames/e/541091,#pixelart #gamedev #gameassets #textures #grayscale
BW Surfaces 128px Super Texture Pack: More than 900 monochrome tileable textures ideal for custom coloring or CSS blend modes,https://buymeacoffee.com/reactorcoregames/e/541092,#textures #gamedev #webdesign #gameassets #monochrome
Crosshair 110x Triple Ultra Pack: A collection of 110 custom crosshair graphics in multiple resolutions and file formats,https://buymeacoffee.com/reactorcoregames/e/541095,#gamedev #crosshair #fpsgames #gameassets #uidesign
Deluxe Primitives 3D Models: A comprehensive library of basic shapes and 3D primitives for greyboxing and game prototyping,https://buymeacoffee.com/reactorcoregames/e/541099,#3dmodels #gamedev #indiedev #3dart #prototyping
Eradication Wars Weapon Sprite Pack: Expand your arsenal with 50 beautifully hand-drawn futuristic sci-fi weapon pixel sprites,https://buymeacoffee.com/reactorcoregames/e/541107,#pixelart #gamedev #gameassets #scifi #indiegames
Explosion Sprite Animation Sheet Minipack: Get 10 snappy animated explosion sprite sheets with 16 frames each,https://buymeacoffee.com/reactorcoregames/e/541109,#gamedev #pixelart #vfx #spritesheet #indiedev
Offworld Mercenary Arsenal (OMA) 3D Models Megapack: Over 100 sci-fi weapons - devices - tools and tactical equipment models,https://buymeacoffee.com/reactorcoregames/e/541113,#3dmodels #gamedev #scifi #gameassets #lowpoly
Particle Effect Texture Essentials: Build stunning visual systems with 171 clean textures for particle emitters and game VFX,https://buymeacoffee.com/reactorcoregames/e/541122,#gamedev #vfx #textures #gameassets #visualeffects
Simple Gradient Textures 128px: A versatile set of lightweight gradient maps and solid textures for UI and environmental effects,https://buymeacoffee.com/reactorcoregames/e/541133,#gamedev #gameassets #uidesign #textures #indiedev
PSRC 2D Sprites (Builder Hardware): Standardized pixel art asset library for building construction elements in open world projects,https://buymeacoffee.com/reactorcoregames/e/541136,#pixelart #gamedev #gameassets #rpg #indiedev
PSRC 2D Sprites (House Utilities): Detailed pixel art assets representing home appliances and structural props for game design,https://buymeacoffee.com/reactorcoregames/e/541137,#pixelart #gamedev #gameassets #indiedev #sprites
PSRC 2D Sprites (Kitchen Gear): Handcrafted pixel art collection of culinary tools - cooking containers and kitchen decorations,https://buymeacoffee.com/reactorcoregames/e/541138,#pixelart #gamedev #gameassets #gamedesign #sprites
PSRC 2D Sprites (Urban Maintenance): Standardized pixel art props including city structures - maintenance tools and road details,https://buymeacoffee.com/reactorcoregames/e/541145,#pixelart #gamedev #gameassets #cyberpunk #city
PSRC 3M System Black & White Masks: Get 115 versatile alpha masks in 32px and 128px sizes for shaders and graphical effects,https://buymeacoffee.com/reactorcoregames/e/541156,#shaders #gamedev #vfx #gameassets #indiedev
PSRC Ultimate Devkit: Standardized pixel art library complete with highly detailed modular human and skeleton character rigs,https://buymeacoffee.com/reactorcoregames/e/541163,#pixelart #gamedev #indiedev #characters #assets
Reactorcore Pixel Art Game Assets All-in-One: A massive compilation featuring over 1500 custom sprites for retro developers,https://buymeacoffee.com/reactorcoregames/e/541172,#pixelart #gamedev #gameassets #bundle #indiedev
Fallout New Vegas: Graviton Beam Emitter weapon mod - Unleash extreme energy firepower in the Mojave Wasteland,https://buymeacoffee.com/reactorcoregames/e/542796,#fallout #newvegas #mods #falloutmodding #scifi
Super Cryptark Armageddon: An action-focused overhaul mod for Cryptark featuring explosive updates to mechs and derelict hulls,https://buymeacoffee.com/reactorcoregames/e/542807,#cryptark #modding #mecha #pcgaming #scifi
Xenonauts Community Edition Mini Mods: Enhance your tactical defense gameplay with custom balance tweaks and features,https://buymeacoffee.com/reactorcoregames/e/542809,#xenonauts #modding #turnbased #tactical #strategy
Brutal Doom v22 Voice Pack Creation Suite: Easily create or implement custom action voice lines for your Brutal Doom setups,https://buymeacoffee.com/reactorcoregames/e/542824,#doom #brutaldoom #modding #voicepack #gaming
Doom Voice Taunt Mod Generator: An automatic mod maker for Doom II that converts custom character clips into in-game taunts,https://buymeacoffee.com/reactorcoregames/e/542825,#doom #modding #doom2 #retro #audio
RCs Doom Addon Mods Collection: Universal and modular gameplay modifications designed to fit into almost any Doom II custom map,https://buymeacoffee.com/reactorcoregames/e/542831,#doom #retro #modding #doom2 #classic
Audio Satanifier 666 Double Pack: Simple web apps to easily apply massive - dark and heavy distortion effects to your audio files,https://buymeacoffee.com/reactorcoregames/e/543118,#audio #soundeffects #musicproduction #distortion #tools
ElevenLabs Audio Transcriber: Windows utility to automatically perform bulk speech-to-text on your video and audio tracks,https://buymeacoffee.com/reactorcoregames/e/543122,#audio #transcription #productivity #elevenlabs #ai
Parakeet Batch Transcriber: Unlimited - local and offline speech-to-text utility for Windows PC needing no internet connection,https://buymeacoffee.com/reactorcoregames/e/543125,#productivity #offline #windows #transcriber #speechtotext
Script to Voice Generator (ElevenLabs): Local Windows software turning dialogue scripts into fully voiced projects using ElevenLabs V3,https://buymeacoffee.com/reactorcoregames/e/543275,#elevenlabs #audiobook #voiceovers #gamedev #tts
Script to Voice Generator (Cartesia Sonic-3): Swift script-to-audio conversions for multiple roles powered by Cartesia engine,https://buymeacoffee.com/reactorcoregames/e/543289,#texttospeech #cartesia #audio #gamedev #developer
Script to Voice Generator (Hume AI Octave 2): Convert script drafts into expressive voice files with authentic acting styles,https://buymeacoffee.com/reactorcoregames/e/543292,#humeai #tts #audiobook #gamedev #sounddesign
Script to Voice Generator (Google TTS): Convert detailed author text scripts into clean spoken voice tracks via Google Cloud TTS,https://buymeacoffee.com/reactorcoregames/e/543293,#googlecloud #texttospeech #audiobook #gamedev #tts
Script to Voice Generator (Kokoro TTS): Generate local voiceovers offline with zero API limits or license keys required,https://buymeacoffee.com/reactorcoregames/e/543298,#localai #kokorotts #audiobook #opensource #gamedev
Script to Voice Generator (Edge-TTS): Turn multi-character screenplays into spoken tracks with customizable audio effects,https://buymeacoffee.com/reactorcoregames/e/543303,#texttospeech #edge #voiceacting #gamedev #workflow
Voice Clips Merger With Effects: Batch-process and combine raw audio elements into clean - normalized voiceover exports,https://buymeacoffee.com/reactorcoregames/e/543312,#audacity #sounddesign #ffmpeg #productivity #workflow
Auto Upscale Images Using xBRZ: Batch resize your pixel art or game assets cleanly using the classic high-fidelity xBRZ algorithm,https://buymeacoffee.com/reactorcoregames/e/543315,#pixelart #gamedev #upscaler #gameassets #retrogaming
Image to Unicode ASCII Generator: Turn standard PNG or JPG files into retro ASCII text art using this simple offline web app,https://buymeacoffee.com/reactorcoregames/e/543318,#asciiart #retro #webtool #textart #creativetool
Web Link Collector 1000: Windows utility that extracts and structures clean link lists from designated web pages automatically,https://buymeacoffee.com/reactorcoregames/e/543319,#productivity #scraper #windows #utility #tools
Make Social Media Post Drafts from Links: Automatically generate social text previews and metadata summaries from web URLs,https://buymeacoffee.com/reactorcoregames/e/543320,#marketing #socialmedia #automation #productivity #tools
Auto Movie Assembler: Windows app designed to turn custom media clips and pictures into stitched videos without manual editing,https://buymeacoffee.com/reactorcoregames/e/543323,#videoediting #automation #contentcreator #marketing #windows
FFmpeg to PATH Installer: Quick GUI utility designed to easily configure FFmpeg directories inside Windows system variables,https://buymeacoffee.com/reactorcoregames/e/543333,#ffmpeg #windows #utility #developer #productivity
Easy Bulk GIF Optimizer: Windows software tool that compresses and structures animations or creates them from video files in batch,https://buymeacoffee.com/reactorcoregames/e/543335,#gif #optimization #gamedev #webdesign #productivity
Ukrainian Turbo Minesweeper: An action-oriented retro minesweeper variant playable right inside any modern offline web browser,https://buymeacoffee.com/reactorcoregames/e/543339,#minesweeper #webgame #retro #browsergame #gaming
Reactorcore Revenue Share System: Standalone offline web application to easily coordinate payouts for collaborative creative teams,https://buymeacoffee.com/reactorcoregames/e/543620,#indiedev #management #revenue #collab #productivity
AI Code Packer: Offline web app that compiles and packages your coding project folders into structured context files for AI LLMs,https://buymeacoffee.com/reactorcoregames/e/543715,#coding #artificialintelligence #developers #ai #programming
Folder Operations Triple App Pack: Three lightweight Windows utilities that streamline structural directory edits and organization,https://buymeacoffee.com/reactorcoregames/e/543727,#windows #utility #filemanager #productivity #sysadmin
DOCX Document Converter: Free web utility that converts Word files (.docx) to Markdown - HTML or BBCode fully within your browser,https://buymeacoffee.com/reactorcoregames/e/543748,#docx #markdown #productivity #webtool #conversion
Software Icon Utility Tool: Standalone offline app designed to generate clean .ico files for executable designs and web favicons,https://buymeacoffee.com/reactorcoregames/e/543749,#gamedev #developer #icon #uidesign #webtools
Text Line Duplicate Remover: Lightweight offline web application to clean up large data text lists and strip duplicate entries,https://buymeacoffee.com/reactorcoregames/e/543750,#productivity #texttools #data #utilities #organization
Verti-Horiz Text File Merger: Merge multiple text documents either vertically or append them horizontally using this offline utility,https://buymeacoffee.com/reactorcoregames/e/543751,#productivity #texttools #automation #offline #utility
